id,ticket_id,organization_id,resolution_type,service_type,vendor_id,vendor_name_manual,items_used,total_parts_cost,total_labour_cost,total_cost,closure_summary,resolved_at,resolved_by,created_at,bank_account_id,payment_date,payment_reference_no,proof_of_purchase_url,proof_of_payment_url,actual_items_used,actual_total_cost,diagnostic_estimated_cost,updated_at
7519adfa-a9ec-4f7b-baec-384657378ac0,b741eb67-7ee0-4f55-b9ab-b99322f2d859,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,AC no water leaking,2026-08-05 08:33:24.880292+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-05 08:33:24.880292+00,null,null,null,null,null,[],0,null,2026-08-05 08:33:33.120008+00
f41ede66-2441-493e-b11e-733a5be81f5a,aa847ef5-cce0-4546-a849-20d43ecb9f08,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Washing machine tub cleaning work done,2026-08-05 08:35:24.985379+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-05 08:35:24.985379+00,null,null,null,null,null,[],0,null,2026-08-05 08:35:30.166986+00
516fabee-b458-4921-8f85-dddc3a7fbaf2,17d1f848-18a0-4be8-915f-b1bd213b79f3,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,AC working good cooling,2026-08-05 08:49:38.092026+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-05 08:49:38.092026+00,null,null,null,null,null,[],0,null,2026-08-05 08:49:45.923558+00
1b201a6f-b7ad-45ac-b717-cc099433468b,8ff9e815-22fc-4901-8096-cd2d0ae81176,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"AC working good cooling, voltage issues
Three booster stabilizer need",2026-08-05 08:51:44.222699+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-05 08:51:44.222699+00,null,null,null,null,null,[],0,null,2026-08-05 08:52:14.074005+00
40aa3b59-4307-468b-916c-6e7dc0e578db,3151f7a1-adad-4329-925b-3375c30dae24,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"the Cupboard has got Termites, the entire cupboard has been damaged, we will fix it soon",2026-08-05 08:59:03.16881+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-05 08:59:03.16881+00,null,null,null,null,null,[],0,null,2026-08-05 08:59:08.958398+00
e033e19c-c067-4f14-a0b4-8730afc22fef,8e34dbc4-946b-4970-aecc-e5988930a00b,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,C42- common washroom shower water coming,2026-08-06 05:17:07.507991+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-06 05:17:07.507991+00,null,null,null,null,null,[],0,null,2026-08-06 05:17:11.954858+00
a63c768e-dc50-48ac-badf-b9e574727364,d513cc24-826a-428b-b67e-a909f76f2842,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Wash basin drain water going,2026-08-06 05:24:35.446428+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-06 05:24:35.446428+00,null,null,null,null,null,[],0,null,2026-08-06 05:24:43.87019+00
b1de93ac-542e-4e8b-b622-7e24744261c7,f14e8248-c15f-48e6-9393-6548916183c2,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,AC  remote working AC good cooling,2026-08-06 10:35:55.14911+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-06 10:35:55.14911+00,null,null,null,null,null,[],0,null,2026-08-06 10:36:07.402353+00
44df6ac6-86be-444f-bfd3-39628792083b,c49eb0f0-97c2-4aef-87a4-f012ea413af1,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,WC housekeeping clean work done washroom,2026-08-07 05:11:22.131441+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-07 05:11:22.131441+00,null,null,null,null,null,[],0,null,2026-08-07 05:12:11.472419+00
e72e15e5-1d74-4778-b517-6048dd113797,d54bda01-3bf2-4b38-8627-56ba63374724,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"Housekeeping took the bucket and mug only after your friend, who was in your room, told them to take them.",2026-08-07 06:41:48.379339+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-07 06:41:48.379339+00,null,null,null,null,null,[],0,null,2026-08-07 06:41:54.660319+00
d8f5ea05-9eb0-47e1-a4c4-da86d0fc953e,7fe2e0cb-2f58-44ae-b927-0f8a9d52a273,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Wifi network working,2026-08-07 06:51:10.352928+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-08-07 06:51:10.352928+00,null,null,null,null,null,[],0,null,2026-08-07 06:51:14.426862+00
